WARNING: 2 open meshes merged
     Merged: MainWing
     Merged: HorzTail
...Mass Properties...
26 Num Comps
26 Total Num Meshes
59520 Total Num Tris

2.597653153196767e+03             Total Mass
9.378922609375275e+00 2.135307446674635e-03 -6.316986384256700e-01       Center of Gravity
3.758748869713051e+04 1.086185813258229e+05 1.267245473522419e+05       Ixx, Iyy, Izz
-3.896720937915323e+00 2.667743321282810e+03 2.699802864163755e+01       Ixy, Ixz, Iyz
4.182718188838870e+02             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
1.929550031634145e+01	2.268248282564947e+03	7.518668917214141e+00	2.338502403130917e-03	-7.742990089082624e-01	3.684568103162794e+04	4.576484099798846e+04	6.422004441994303e+04	3.192833302586862e+00	-1.941143764182115e+03	2.708151700439992e+01	3.842349975068507e+02
1.959619881733907e+01	2.272304541069003e+03	7.540228343989889e+00	2.340292447655322e-03	-7.729115075461935e-01	3.685323541191369e+04	4.636132072457184e+04	6.481250583359814e+04	3.236387674321412e+00	-1.903134456302734e+03	2.709410298487865e+01	3.856856818543548e+02
1.989689731833668e+01	2.276143061603153e+03	7.561066809019546e+00	2.342300157988575e-03	-7.716027561547498e-01	3.686022157530355e+04	4.695189450072462e+04	6.539927247244441e+04	3.287303154646473e+00	-1.866388137441720e+03	2.710545459464485e+01	3.870584941765712e+02
2.019759581933430e+01	2.279767997472123e+03	7.581159470781433e+00	2.344520738638889e-03	-7.703705784872422e-01	3.686666936353546e+04	4.753490249160277e+04	6.597868112853498e+04	3.346170029103193e+00	-1.830948447990946e+03	2.711557458013577e+01	3.883549198655561e+02
2.049829432033191e+01	2.283183501980644e+03	7.600482723720822e+00	2.346949529580584e-03	-7.692128647564080e-01	3.687260811454751e+04	4.810866586524423e+04	6.654905021990900e+04	3.412784293891047e+00	-1.796856839018125e+03	2.712479894285557e+01	3.895764443133659e+02
2.079899282132953e+01	2.286393728433443e+03	7.619014180366269e+00	2.349581997043596e-03	-7.681275677834423e-01	3.687806739498951e+04	4.867148975919517e+04	6.710868337798344e+04	3.487484103712775e+00	-1.764152781496318e+03	2.713393699669135e+01	3.907245529120567e+02
2.109969132232714e+01	2.289399350025758e+03	7.636712191111509e+00	2.352417300625592e-03	-7.671138654297842e-01	3.688305764771439e+04	4.922101710882435e+04	6.765524049400089e+04	3.570074062466976e+00	-1.732908983637851e+03	2.714297007077690e+01	3.917994864238463e+02
2.140038982332476e+01	2.292203973093607e+03	7.653552720243668e+00	2.355451695826056e-03	-7.661699991882768e-01	3.688760241349317e+04	4.975537107733747e+04	6.818684578123002e+04	3.660687909667345e+00	-1.703167959138140e+03	2.715219089074199e+01	3.928025346223544e+02
2.170108832432238e+01	2.381817425793706e+03	8.182076927756997e+00	2.270231393836612e-03	-7.175105424684478e-01	3.705096889463878e+04	6.692962579567738e+04	8.521609915899819e+04	7.817116676786043e-01	-1.363635878945693e+02	2.703610276728974e+01	3.938993269085083e+02
2.200178682531999e+01	2.471240669445393e+03	8.682150959657234e+00	2.191283240871861e-03	-6.724315914890656e-01	3.720349971943280e+04	8.353522106263910e+04	1.016873032475163e+05	-1.948646205736522e+00	1.347437364721457e+03	2.693631931833179e+01	3.949280926403858e+02
2.230248532631761e+01	2.560479732404438e+03	9.156853360417205e+00	2.117682204062888e-03	-6.305464668285732e-01	3.734635916588904e+04	9.964883915101492e+04	1.176760408198379e+05	-4.561177897710708e+00	2.757234863728345e+03	2.685573138948775e+01	3.958909878051728e+02
2.260318382731522e+01	2.562567305553183e+03	9.167807296483984e+00	2.119271364323081e-03	-6.300393744215781e-01	3.734900163344684e+04	1.000281114708751e+05	1.180537569869505e+05	-4.509557242164147e+00	2.774693128269494e+03	2.686706553608996e+01	3.966400625786981e+02
2.290388232831284e+01	2.564565840616514e+03	9.178511653201555e+00	2.121528314259775e-03	-6.295555964952697e-01	3.735150734044658e+04	1.004068513930116e+05	1.184311765750176e+05	-4.431268292495818e+00	2.791721766866845e+03	2.687707132222983e+01	3.974938023175020e+02
2.320458082931045e+01	2.566952935250334e+03	9.191554959919060e+00	2.122947511430430e-03	-6.290088741305097e-01	3.735720585025640e+04	1.008780205733318e+05	1.189041516155882e+05	-4.381512589892303e+00	2.811387493999827e+03	2.688549957771680e+01	3.988067091902711e+02
2.350527933030807e+01	2.569825577617471e+03	9.207555349757204e+00	2.124184277159217e-03	-6.283991966416009e-01	3.737287841923063e+04	1.014680399330829e+05	1.195057067156804e+05	-4.338327782537368e+00	2.833788165692720e+03	2.689385837729755e+01	4.006219967179910e+02
2.380597783130569e+01	2.572890299233137e+03	9.224944393101632e+00	2.125156844695370e-03	-6.278148667004304e-01	3.739296407852433e+04	1.021225999754146e+05	1.201760616109924e+05	-4.304318208195239e+00	2.855709070799443e+03	2.690170756342906e+01	4.026485969579622e+02
2.410667633230330e+01	2.576007614633182e+03	9.242953288684813e+00	2.126095413497986e-03	-6.273023845754783e-01	3.741473965515196e+04	1.028144580675054e+05	1.208851840416734e+05	-4.270946634049537e+00	2.875331101851389e+03	2.690939853771910e+01	4.047484220946966e+02
2.440737483330092e+01	2.579089607980270e+03	9.261074662276616e+00	2.127069550285161e-03	-6.268920026006721e-01	3.743683370371322e+04	1.035248394760511e+05	1.216127873433455e+05	-4.235348584528444e+00	2.891361734370812e+03	2.691697443105173e+01	4.068367738802407e+02
2.470807333429853e+01	2.582065737862517e+03	9.278879117703418e+00	2.128273997372529e-03	-6.266065569938122e-01	3.745839739647631e+04	1.042369172556282e+05	1.223410156804199e+05	-4.189806785006886e+00	2.902733336342522e+03	2.692496861277956e+01	4.088474996559971e+02
2.500877183529615e+01	2.584890348560744e+03	9.296067786180911e+00	2.129228734169872e-03	-6.264591446932579e-01	3.747888081798507e+04	1.049381855083033e+05	1.230565940188136e+05	-4.153344548358199e+00	2.908720295073685e+03	2.693257746679865e+01	4.107397705213196e+02
2.530947033629376e+01	2.587492614738296e+03	9.312172618946930e+00	2.129701806111578e-03	-6.264637583266426e-01	3.749774056543758e+04	1.056084282855013e+05	1.237385601616227e+05	-4.135002994153504e+00	2.908529200952047e+03	2.694177578356653e+01	4.124626252550204e+02
2.561016883729138e+01	2.589834018837375e+03	9.326907229302208e+00	2.130669659394102e-03	-6.266272135176072e-01	3.751465888098695e+04	1.062339992457834e+05	1.243727406102448e+05	-4.094897374329906e+00	2.901636045889469e+03	2.695156827034593e+01	4.139809993393364e+02
2.591086733828900e+01	2.591870071299842e+03	9.339934816290944e+00	2.131582666576952e-03	-6.269515099945782e-01	3.752939289310619e+04	1.067984033671968e+05	1.249422092203723e+05	-4.056323403635109e+00	2.887707464266207e+03	2.696158871983652e+01	4.152642450745566e+02
2.621156583928661e+01	2.593535548973491e+03	9.350769186692364e+00	2.134567225928267e-03	-6.274338114116512e-01	3.754169222942046e+04	1.072777984910727e+05	1.254227301820083e+05	-3.926087453327148e+00	2.866616903773566e+03	2.697122595409537e+01	4.162738835198991e+02
2.651226434028423e+01	2.594788517610192e+03	9.359056110671105e+00	2.136418788446925e-03	-6.280749658614420e-01	3.755126470783364e+04	1.076530274842269e+05	1.257948054054744e+05	-3.843505633670233e+00	2.838079791948491e+03	2.697758120990888e+01	4.169799955887154e+02
2.681296284128184e+01	2.595623257051630e+03	9.364669199672234e+00	2.136972960861781e-03	-6.288567770960808e-01	3.755861627126041e+04	1.079144128057897e+05	1.260492276805461e+05	-3.818310144515987e+00	2.802672202481639e+03	2.698273244033182e+01	4.173803434388603e+02
2.711366134227946e+01	2.596244017843885e+03	9.368912975815167e+00	2.136466404452677e-03	-6.296211934479257e-01	3.756576529410081e+04	1.081170781791047e+05	1.262447536774658e+05	-3.841487388699600e+00	2.767455745279659e+03	2.698686616428732e+01	4.176529084161827e+02
2.741435984327708e+01	2.596737902605835e+03	9.372345117049552e+00	2.136060060708659e-03	-6.302855213544765e-01	3.757226675199035e+04	1.082843827550758e+05	1.264055634323774e+05	-3.860429642587190e+00	2.736331732232794e+03	2.699038879050106e+01	4.178698289897729e+02
2.771505834427469e+01	2.597109097576775e+03	9.374966771607571e+00	2.135754761731077e-03	-6.308220155885320e-01	3.757775389632468e+04	1.084147475015462e+05	1.265304450180285e+05	-3.874890158389809e+00	2.710777873728750e+03	2.699326795674591e+01	4.180328626207197e+02
2.801575684527231e+01	2.597368249422714e+03	9.376826652338163e+00	2.135541667269366e-03	-6.312208409530574e-01	3.758201474651814e+04	1.085090530470424e+05	1.266204917936559e+05	-3.885142051410958e+00	2.691469871421722e+03	2.699544042457902e+01	4.181466854624007e+02
2.831645534626992e+01	2.597531119938719e+03	9.378014205809475e+00	2.135407764437315e-03	-6.314860500151528e-01	3.758497411982293e+04	1.085704345816119e+05	1.266789148561445e+05	-3.891699046101359e+00	2.678423384946593e+03	2.699687720400678e+01	4.182182202990157e+02
2.861715384726754e+01	2.597617281676532e+03	9.378652358980547e+00	2.135336933970787e-03	-6.316337973710855e-01	3.758669595450525e+04	1.086040491296903e+05	1.267108078588873e+05	-3.895226990692447e+00	2.671039815142226e+03	2.699767136279211e+01	4.182560636483714e+02
2.891785234826515e+01	2.597649441898079e+03	9.378894264216248e+00	2.135310497413272e-03	-6.316916552140028e-01	3.758740000812369e+04	1.086170317577345e+05	1.267230864724634e+05	-3.896564039984258e+00	2.668103211809338e+03	2.699798986780885e+01	4.182701888335203e+02
2.921855084926277e+01	2.597653153196778e+03	9.378922609375254e+00	2.135307446669157e-03	-6.316986384256726e-01	3.758748869713090e+04	1.086185813258233e+05	1.267245473522396e+05	-3.896720937919874e+00	2.667743321283000e+03	2.699802864164457e+01	4.182718188838974e+02
